cid,molecular_weight,iupac_name,isomeric_smiles,molecular_formula
58366149,442.5,"3-(2,2-dimethylpropyl)-4-(2-methoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)CC1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC=CC=C5OC,C26H26N4O3
58366031,426.5,"3-tert-butyl-4-(2-ethylphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CCC1=CC=CC=C1C2C3=C(NN=C3C(=O)N2C4=CC=C(C=C4)C5=NOC=C5)C(C)(C)C,C26H26N4O2
58366024,428.5,"3-tert-butyl-4-(2-methoxyphenyl)-5-[4-(1,3-oxazol-2-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NC=CO4)C5=CC=CC=C5OC,C25H24N4O3
58365787,443.6,"3-tert-butyl-4-(2-methoxyphenyl)-5-(4-thiophen-3-ylphenyl)-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=CSC=C4)C5=CC=CC=C5OC,C26H25N3O2S
58365765,460.5,"3-(1,3-dihydroxy-2-methylpropan-2-yl)-4-(2-methoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(CO)(CO)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC=CC=C5OC,C25H24N4O5
58365762,433.5,"ethyl 4-[3-tert-butyl-4-(2-methoxyphenyl)-6-oxo-2,4-dihydropyrrolo[3,4-c]pyrazol-5-yl]benzoate",CCOC(=O)C1=CC=C(C=C1)N2C(C3=C(NN=C3C2=O)C(C)(C)C)C4=CC=CC=C4OC,C25H27N3O4
58365714,512.5,"(4Z)-5-[2-(2-hydroxyethoxy)phenyl]-4-[hydroxy-(4-methoxyphenyl)methylidene]-1-[4-(1,2-oxazol-3-yl)phenyl]pyrrolidine-2,3-dione",COC1=CC=C(C=C1)/C(=C/2\C(N(C(=O)C2=O)C3=CC=C(C=C3)C4=NOC=C4)C5=CC=CC=C5OCCO)/O,C29H24N2O7
58365600,418.5,"4-[3-tert-butyl-4-(2-methoxyphenyl)-6-oxo-2,4-dihydropyrrolo[3,4-c]pyrazol-5-yl]-N-methylbenzamide",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C(=O)NC)C4=CC=CC=C4OC,C24H26N4O3
58365494,441.5,"3-tert-butyl-4-[2-(dimethylamino)phenyl]-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC=CC=C5N(C)C,C26H27N5O2
58365453,472.5,"2-[2-[3-tert-butyl-5-[4-(1,2-oxazol-3-yl)phenyl]-6-oxo-2,4-dihydropyrrolo[3,4-c]pyrazol-4-yl]phenoxy]acetic acid",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC=CC=C5OCC(=O)O,C26H24N4O5
58365447,458.5,"3-tert-butyl-4-[2-(2-hydroxyethoxy)phenyl]-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC=CC=C5OCCO,C26H26N4O4
58365443,458.5,"3-tert-butyl-4-(2,6-dimethoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=C(C=CC=C5OC)OC,C26H26N4O4
58365299,458.5,"3-tert-butyl-4-(2,3-dimethoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=C(C(=CC=C5)OC)OC,C26H26N4O4
58365290,442.5,"3-tert-butyl-4-(2-ethoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CCOC1=CC=CC=C1C2C3=C(NN=C3C(=O)N2C4=CC=C(C=C4)C5=NOC=C5)C(C)(C)C,C26H26N4O3
58365234,432.5,"4-[3-tert-butyl-4-(2-methoxyphenyl)-6-oxo-2,4-dihydropyrrolo[3,4-c]pyrazol-5-yl]-N,N-dimethylbenzamide",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C(=O)N(C)C)C4=CC=CC=C4OC,C25H28N4O3
58074114,489.6,"1-[1-[6-[1-(3-propan-2-yl-1,2,4-oxadiazol-5-yl)piperidin-4-yl]oxypyrimidin-4-yl]-2,3-dihydroindol-5-yl]pyrrolidin-2-one",CC(C)C1=NOC(=N1)N2CCC(CC2)OC3=NC=NC(=C3)N4CCC5=C4C=CC(=C5)N6CCCC6=O,C26H31N7O3
58045325,442.5,"3-tert-butyl-4-(2-methoxyphenyl)-5-[4-(3-methyl-1,2-oxazol-5-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC1=NOC(=C1)C2=CC=C(C=C2)N3C(C4=C(NN=C4C3=O)C(C)(C)C)C5=CC=CC=C5OC,C26H26N4O3
58045247,438.4,"3-(furan-2-yl)-4-(2-methoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",COC1=CC=CC=C1C2C3=C(NN=C3C(=O)N2C4=CC=C(C=C4)C5=NOC=C5)C6=CC=CO6,C25H18N4O4
58045231,458.5,"(4Z)-5-cyclohexyl-4-[hydroxy-[4-(hydroxymethyl)phenyl]methylidene]-1-[4-(1,2-oxazol-3-yl)phenyl]pyrrolidine-2,3-dione",C1CCC(CC1)C2/C(=C(\C3=CC=C(C=C3)CO)/O)/C(=O)C(=O)N2C4=CC=C(C=C4)C5=NOC=C5,C27H26N2O5
58045224,454.5,"4-cyclohexyl-3-(4-methoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-1,4-dihydropyrrolo[3,4-c]pyrazol-6-one",COC1=CC=C(C=C1)C2=NNC3=C2C(N(C3=O)C4=CC=C(C=C4)C5=NOC=C5)C6CCCCC6,C27H26N4O3
58045202,478.5,"4-(2-methoxyphenyl)-3-(4-methoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-1,4-dihydropyrrolo[3,4-c]pyrazol-6-one",COC1=CC=C(C=C1)C2=NNC3=C2C(N(C3=O)C4=CC=C(C=C4)C5=NOC=C5)C6=CC=CC=C6OC,C28H22N4O4
58045175,432.9,"3-tert-butyl-4-(4-chlorophenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC=C(C=C5)Cl,C24H21ClN4O2
58045132,428.5,"3-tert-butyl-4-(2-methoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC=CC=C5OC,C25H24N4O3
58045124,432.9,"3-tert-butyl-4-(3-chlorophenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC(=CC=C5)Cl,C24H21ClN4O2
58045118,432.9,"3-tert-butyl-4-(2-chlorophenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC=CC=C5Cl,C24H21ClN4O2
58045105,459.5,"(4Z)-5-cyclohexyl-4-[hydroxy-(6-methoxypyridin-3-yl)methylidene]-1-[4-(1,2-oxazol-3-yl)phenyl]pyrrolidine-2,3-dione",COC1=NC=C(C=C1)/C(=C/2\C(N(C(=O)C2=O)C3=CC=C(C=C3)C4=NOC=C4)C5CCCCC5)/O,C26H25N3O5
58045103,386.4,"4-(2-methoxyphenyl)-3-methyl-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC=CC=C5OC,C22H18N4O3
58045098,379.4,"3-tert-butyl-5-(4-fluorophenyl)-4-(2-methoxyphenyl)-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)F)C4=CC=CC=C4OC,C22H22FN3O2
58045088,449.5,"4-(2-methoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-3-pyridin-3-yl-1,4-dihydropyrrolo[3,4-c]pyrazol-6-one",COC1=CC=CC=C1C2C3=C(C(=O)N2C4=CC=C(C=C4)C5=NOC=C5)NN=C3C6=CN=CC=C6,C26H19N5O3
58045072,444.6,"3-tert-butyl-4-(2-methoxyphenyl)-5-[4-(1,3-thiazol-2-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NC=CS4)C5=CC=CC=C5OC,C25H24N4O2S
58045045,443.5,"3-tert-butyl-4-(2-methoxyphenyl)-5-[4-(5-methyl-1,3,4-oxadiazol-2-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC1=NN=C(O1)C2=CC=C(C=C2)N3C(C4=C(NN=C4C3=O)C(C)(C)C)C5=CC=CC=C5OC,C25H25N5O3
58045044,468.5,"4-cyclohexyl-3-(4-methoxyphenyl)-1-methyl-5-[4-(1,2-oxazol-3-yl)phenyl]-4H-pyrrolo[3,4-c]pyrazol-6-one",CN1C2=C(C(N(C2=O)C3=CC=C(C=C3)C4=NOC=C4)C5CCCCC5)C(=N1)C6=CC=C(C=C6)OC,C28H28N4O3
58045034,472.5,"4-[(Z)-[2-cyclohexyl-1-[4-(1,2-oxazol-3-yl)phenyl]-4,5-dioxopyrrolidin-3-ylidene]-hydroxymethyl]benzoic acid",C1CCC(CC1)C2/C(=C(\C3=CC=C(C=C3)C(=O)O)/O)/C(=O)C(=O)N2C4=CC=C(C=C4)C5=NOC=C5,C27H24N2O6
58045031,428.5,"3-tert-butyl-4-(3-methoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC(=CC=C5)OC,C25H24N4O3
58045022,443.5,"3-tert-butyl-4-(2-methoxyphenyl)-5-[4-(5-methyl-1,2,4-oxadiazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC1=NC(=NO1)C2=CC=C(C=C2)N3C(C4=C(NN=C4C3=O)C(C)(C)C)C5=CC=CC=C5OC,C25H25N5O3
58044957,428.5,"3-butyl-4-(2-methoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CCCCC1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC=CC=C5OC,C25H24N4O3
58044953,416.4,"3-(2-hydroxyethyl)-4-(2-methoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",COC1=CC=CC=C1C2C3=C(NN=C3C(=O)N2C4=CC=C(C=C4)C5=NOC=C5)CCO,C23H20N4O4
58044921,443.5,"3-tert-butyl-4-(2-methoxyphenyl)-5-[4-(3-methyl-1,2,4-oxadiazol-5-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC1=NOC(=N1)C2=CC=C(C=C2)N3C(C4=C(NN=C4C3=O)C(C)(C)C)C5=CC=CC=C5OC,C25H25N5O3
58044908,398.5,"3-tert-butyl-5-[4-(1,2-oxazol-3-yl)phenyl]-4-phenyl-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC=CC=C5,C24H22N4O2
58044900,485.5,"4-[(Z)-[2-cyclohexyl-1-[4-(1,2-oxazol-3-yl)phenyl]-4,5-dioxopyrrolidin-3-ylidene]-hydroxymethyl]-N-methylbenzamide",CNC(=O)C1=CC=C(C=C1)/C(=C/2\C(N(C(=O)C2=O)C3=CC=C(C=C3)C4=NOC=C4)C5CCCCC5)/O,C28H27N3O5
58044891,428.5,"3-tert-butyl-4-(4-methoxyphenyl)-5-[4-(1,2-oxazol-3-yl)phenyl]-2,4-dihydropyrrolo[3,4-c]pyrazol-6-one",CC(C)(C)C1=C2C(N(C(=O)C2=NN1)C3=CC=C(C=C3)C4=NOC=C4)C5=CC=C(C=C5)OC,C25H24N4O3
57988776,519.6,"8-[4-[[1-(4-fluorophenyl)-5-oxopyrrolidin-3-yl]methoxy]phenyl]-1,3-dipropyl-7H-purine-2,6-dione",CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)OCC4CC(=O)N(C4)C5=CC=C(C=C5)F,C28H30FN5O4
57524908,380.2,"4-[[1-(3,4-dichlorophenyl)-2-oxopyrrolidin-3-yl]amino]-N-hydroxybenzamide",C1CN(C(=O)C1NC2=CC=C(C=C2)C(=O)NO)C3=CC(=C(C=C3)Cl)Cl,C17H15Cl2N3O3
57524835,336.3,4-[[1-(4-cyanophenyl)-2-oxopyrrolidin-3-yl]amino]-N-hydroxybenzamide,C1CN(C(=O)C1NC2=CC=C(C=C2)C(=O)NO)C3=CC=C(C=C3)C#N,C18H16N4O3
57524833,389.4,N-hydroxy-4-[[1-(4-methylsulfonylphenyl)-2-oxopyrrolidin-3-yl]amino]benzamide,CS(=O)(=O)C1=CC=C(C=C1)N2CCC(C2=O)NC3=CC=C(C=C3)C(=O)NO,C18H19N3O5S
57524753,379.3,N-hydroxy-4-[[2-oxo-1-[4-(trifluoromethyl)phenyl]pyrrolidin-3-yl]amino]benzamide,C1CN(C(=O)C1NC2=CC=C(C=C2)C(=O)NO)C3=CC=C(C=C3)C(F)(F)F,C18H16F3N3O3
57524748,345.8,4-[[1-(4-chlorophenyl)-2-oxopyrrolidin-3-yl]amino]-N-hydroxybenzamide,C1CN(C(=O)C1NC2=CC=C(C=C2)C(=O)NO)C3=CC=C(C=C3)Cl,C17H16ClN3O3
57524666,345.8,4-[[1-(3-chlorophenyl)-2-oxopyrrolidin-3-yl]amino]-N-hydroxybenzamide,C1CN(C(=O)C1NC2=CC=C(C=C2)C(=O)NO)C3=CC(=CC=C3)Cl,C17H16ClN3O3
57524665,345.8,4-[[1-(2-chlorophenyl)-2-oxopyrrolidin-3-yl]amino]-N-hydroxybenzamide,C1CN(C(=O)C1NC2=CC=C(C=C2)C(=O)NO)C3=CC=CC=C3Cl,C17H16ClN3O3
57524661,311.33,N-hydroxy-4-[(5-oxo-1-phenylpyrrolidin-3-yl)amino]benzamide,C1C(CN(C1=O)C2=CC=CC=C2)NC3=CC=C(C=C3)C(=O)NO,C17H17N3O3
57524107,376.4,N-hydroxy-4-[(3-methyl-2-oxo-1-quinolin-6-ylpyrrolidin-3-yl)amino]benzamide,CC1(CCN(C1=O)C2=CC3=C(C=C2)N=CC=C3)NC4=CC=C(C=C4)C(=O)NO,C21H20N4O3
57524021,359.8,4-[[1-(4-chlorophenyl)-3-methyl-2-oxopyrrolidin-3-yl]amino]-N-hydroxybenzamide,CC1(CCN(C1=O)C2=CC=C(C=C2)Cl)NC3=CC=C(C=C3)C(=O)NO,C18H18ClN3O3
57524018,325.4,N-hydroxy-4-[(3-methyl-2-oxo-1-phenylpyrrolidin-3-yl)amino]benzamide,CC1(CCN(C1=O)C2=CC=CC=C2)NC3=CC=C(C=C3)C(=O)NO,C18H19N3O3
57523759,361.4,N-hydroxy-4-[(1-naphthalen-2-yl-2-oxopyrrolidin-3-yl)amino]benzamide,C1CN(C(=O)C1NC2=CC=C(C=C2)C(=O)NO)C3=CC4=CC=CC=C4C=C3,C21H19N3O3
57523757,398.5,4-[[1-[3-[2-(dimethylamino)ethoxy]phenyl]-2-oxopyrrolidin-3-yl]amino]-N-hydroxybenzamide,CN(C)CCOC1=CC=CC(=C1)N2CCC(C2=O)NC3=CC=C(C=C3)C(=O)NO,C21H26N4O4
57468435,473.6,1-[4-(2-oxopyrrolidin-1-yl)phenyl]-4-[1-(5-propylpyrimidin-2-yl)piperidin-4-yl]oxypyridin-2-one,CCCC1=CN=C(N=C1)N2CCC(CC2)OC3=CC(=O)N(C=C3)C4=CC=C(C=C4)N5CCCC5=O,C27H31N5O3
57429661,543.5,"8-[1-[[2-oxo-1-[3-(trifluoromethyl)phenyl]pyrrolidin-3-yl]methyl]pyrazol-4-yl]-1,3-dipropyl-7H-purine-2,6-dione",CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CN(N=C3)CC4CCN(C4=O)C5=CC=CC(=C5)C(F)(F)F,C26H28F3N7O3
57429647,573.6,"8-[1-[2-hydroxy-2-[5-oxo-1-[3-(trifluoromethyl)phenyl]pyrrolidin-3-yl]ethyl]pyrazol-4-yl]-1,3-dipropyl-7H-purine-2,6-dione",CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CN(N=C3)CC(C4CC(=O)N(C4)C5=CC=CC(=C5)C(F)(F)F)O,C27H30F3N7O4
57429645,557.6,"8-[1-[1-[5-oxo-1-[3-(trifluoromethyl)phenyl]pyrrolidin-3-yl]ethyl]pyrazol-4-yl]-1,3-dipropyl-7H-purine-2,6-dione",CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CN(N=C3)C(C)C4CC(=O)N(C4)C5=CC=CC(=C5)C(F)(F)F,C27H30F3N7O3
57429644,557.6,"8-[1-[2-[5-oxo-1-[3-(trifluoromethyl)phenyl]pyrrolidin-3-yl]ethyl]pyrazol-4-yl]-1,3-dipropyl-7H-purine-2,6-dione",CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CN(N=C3)CCC4CC(=O)N(C4)C5=CC=CC(=C5)C(F)(F)F,C27H30F3N7O3
57422413,308.33,"2-[1-[(3,5-dimethyl-1,2-oxazol-4-yl)methyl]pyrazol-4-yl]-3H-isoindol-1-one",CC1=C(C(=NO1)C)CN2C=C(C=N2)N3CC4=CC=CC=C4C3=O,C17H16N4O2
57422411,322.32,"2-[1-[(3,5-dimethyl-1,2-oxazol-4-yl)methyl]pyrazol-4-yl]isoindole-1,3-dione",CC1=C(C(=NO1)C)CN2C=C(C=N2)N3C(=O)C4=CC=CC=C4C3=O,C17H14N4O3
57386265,460.6,"1'-[(3-cyclopropylpyridin-2-yl)methyl]-1-quinolin-3-ylspiro[indole-3,4'-piperidine]-2-one",C1CC1C2=C(N=CC=C2)CN3CCC4(CC3)C5=CC=CC=C5N(C4=O)C6=CC7=CC=CC=C7N=C6,C30H28N4O
57386010,437.5,"1'-(1-methylimidazole-2-carbonyl)-1-quinolin-3-ylspiro[indole-3,4'-piperidine]-2-one",CN1C=CN=C1C(=O)N2CCC3(CC2)C4=CC=CC=C4N(C3=O)C5=CC6=CC=CC=C6N=C5,C26H23N5O2
57386008,467.5,"2-[2-[(2-oxo-1-quinolin-3-ylspiro[indole-3,4'-piperidine]-1'-yl)methyl]imidazol-1-yl]acetic acid",C1CN(CCC12C3=CC=CC=C3N(C2=O)C4=CC5=CC=CC=C5N=C4)CC6=NC=CN6CC(=O)O,C27H25N5O3
57384999,459.6,"1'-[(3-methylpyridin-2-yl)methyl]-1-(4-phenylphenyl)spiro[indole-3,4'-piperidine]-2-one",CC1=C(N=CC=C1)CN2CCC3(CC2)C4=CC=CC=C4N(C3=O)C5=CC=C(C=C5)C6=CC=CC=C6,C31H29N3O
56970777,395.4,"5'-(4-fluorophenyl)-5-methoxy-2'-methylspiro[1H-indole-3,3'-3a,6a-dihydro-1H-pyrrolo[3,4-c]pyrrole]-2,4',6'-trione",CN1CC2C(C13C4=C(C=CC(=C4)OC)NC3=O)C(=O)N(C2=O)C5=CC=C(C=C5)F,C21H18FN3O4
56970776,399.8,"5-chloro-5'-(4-fluorophenyl)-2'-methylspiro[1H-indole-3,3'-3a,6a-dihydro-1H-pyrrolo[3,4-c]pyrrole]-2,4',6'-trione",CN1CC2C(C13C4=C(C=CC(=C4)Cl)NC3=O)C(=O)N(C2=O)C5=CC=C(C=C5)F,C20H15ClFN3O3
56970775,365.4,"5'-(4-fluorophenyl)-2'-methylspiro[1H-indole-3,3'-3a,6a-dihydro-1H-pyrrolo[3,4-c]pyrrole]-2,4',6'-trione",CN1CC2C(C13C4=CC=CC=C4NC3=O)C(=O)N(C2=O)C5=CC=C(C=C5)F,C20H16FN3O3
56960946,379.2,"(3S)-N-[(3,5-dichlorophenyl)methyl]-3-hydroxy-2-oxo-1-phenylpyrrolidine-3-carboxamide",C1CN(C(=O)[C@]1(C(=O)NCC2=CC(=CC(=C2)Cl)Cl)O)C3=CC=CC=C3,C18H16Cl2N2O3
56960816,346.3,"(3S)-N-[(3,5-difluorophenyl)methyl]-3-hydroxy-2-oxo-1-phenylpyrrolidine-3-carboxamide",C1CN(C(=O)[C@]1(C(=O)NCC2=CC(=CC(=C2)F)F)O)C3=CC=CC=C3,C18H16F2N2O3
56960811,330.4,(3S)-3-hydroxy-N-[(5-methylthiophen-2-yl)methyl]-2-oxo-1-phenylpyrrolidine-3-carboxamide,CC1=CC=C(S1)CNC(=O)[C@]2(CCN(C2=O)C3=CC=CC=C3)O,C17H18N2O3S
56960810,330.4,(3S)-3-hydroxy-N-[(4-methylthiophen-2-yl)methyl]-2-oxo-1-phenylpyrrolidine-3-carboxamide,CC1=CSC(=C1)CNC(=O)[C@]2(CCN(C2=O)C3=CC=CC=C3)O,C17H18N2O3S
56960533,330.4,(3S)-3-hydroxy-N-[(3-methylthiophen-2-yl)methyl]-2-oxo-1-phenylpyrrolidine-3-carboxamide,CC1=C(SC=C1)CNC(=O)[C@]2(CCN(C2=O)C3=CC=CC=C3)O,C17H18N2O3S
56960254,330.4,3-hydroxy-2-oxo-1-phenyl-N-(2-thiophen-2-ylethyl)pyrrolidine-3-carboxamide,C1CN(C(=O)C1(C(=O)NCCC2=CC=CS2)O)C3=CC=CC=C3,C17H18N2O3S
56960117,316.4,(3S)-3-hydroxy-2-oxo-1-phenyl-N-(thiophen-2-ylmethyl)pyrrolidine-3-carboxamide,C1CN(C(=O)[C@]1(C(=O)NCC2=CC=CS2)O)C3=CC=CC=C3,C16H16N2O3S
56959819,316.4,(3S)-N-(2-cyclopentylethyl)-3-hydroxy-2-oxo-1-phenylpyrrolidine-3-carboxamide,C1CCC(C1)CCNC(=O)[C@]2(CCN(C2=O)C3=CC=CC=C3)O,C18H24N2O3
56959817,310.3,(3S)-N-benzyl-3-hydroxy-2-oxo-1-phenylpyrrolidine-3-carboxamide,C1CN(C(=O)[C@]1(C(=O)NCC2=CC=CC=C2)O)C3=CC=CC=C3,C18H18N2O3
56959670,328.3,(3S)-N-[(3-fluorophenyl)methyl]-3-hydroxy-2-oxo-1-phenylpyrrolidine-3-carboxamide,C1CN(C(=O)[C@]1(C(=O)NCC2=CC(=CC=C2)F)O)C3=CC=CC=C3,C18H17FN2O3
56959669,344.8,(3S)-N-[(3-chlorophenyl)methyl]-3-hydroxy-2-oxo-1-phenylpyrrolidine-3-carboxamide,C1CN(C(=O)[C@]1(C(=O)NCC2=CC(=CC=C2)Cl)O)C3=CC=CC=C3,C18H17ClN2O3
56959518,344.4,(3S)-3-hydroxy-N-[2-(5-methylthiophen-2-yl)ethyl]-2-oxo-1-phenylpyrrolidine-3-carboxamide,CC1=CC=C(S1)CCNC(=O)[C@]2(CCN(C2=O)C3=CC=CC=C3)O,C18H20N2O3S
56928861,501.6,"2-tert-butyl-5-[2-(hydroxymethyl)-3-[1-methyl-6-oxo-5-(pyrimidin-4-ylamino)pyridin-3-yl]phenyl]-4H-thieno[2,3-c]pyrrol-6-one",CC(C)(C)C1=CC2=C(S1)C(=O)N(C2)C3=CC=CC(=C3CO)C4=CN(C(=O)C(=C4)NC5=NC=NC=C5)C,C27H27N5O3S
56928445,495.6,5-tert-butyl-2-[2-(hydroxymethyl)-3-[1-methyl-6-oxo-5-(pyrimidin-4-ylamino)pyridin-3-yl]phenyl]-3H-isoindol-1-one,CC(C)(C)C1=CC2=C(C=C1)C(=O)N(C2)C3=CC=CC(=C3CO)C4=CN(C(=O)C(=C4)NC5=NC=NC=C5)C,C29H29N5O3
56649127,407.8,"N-[3-chloro-4-[(1S,2S,6R,7R)-3,5-dioxo-4-azatricyclo[5.2.2.02,6]undec-8-en-4-yl]phenyl]pyridine-2-carboxamide",C1C[C@H]2C=C[C@@H]1[C@@H]3[C@H]2C(=O)N(C3=O)C4=C(C=C(C=C4)NC(=O)C5=CC=CC=N5)Cl,C22H18ClN3O3
56649125,383.8,"N-[4-[(3aS,7aR)-1,3-dioxo-3a,4,5,6,7,7a-hexahydroisoindol-2-yl]-3-chlorophenyl]pyridine-2-carboxamide",C1CC[C@H]2[C@@H](C1)C(=O)N(C2=O)C3=C(C=C(C=C3)NC(=O)C4=CC=CC=N4)Cl,C20H18ClN3O3
54771828,362.0,"4,5,6,7-tetrachloro-2-pyridin-2-ylisoindole-1,3-dione",C1=CC=NC(=C1)N2C(=O)C3=C(C2=O)C(=C(C(=C3Cl)Cl)Cl)Cl,C13H4Cl4N2O2
54771825,293.10,"5,6-dichloro-2-pyridin-2-ylisoindole-1,3-dione",C1=CC=NC(=C1)N2C(=O)C3=CC(=C(C=C3C2=O)Cl)Cl,C13H6Cl2N2O2
54586700,642.1,"4,5,6,7-tetrabromo-2-(3,4,5-trichlorophenyl)isoindole-1,3-dione",C1=C(C=C(C(=C1Cl)Cl)Cl)N2C(=O)C3=C(C2=O)C(=C(C(=C3Br)Br)Br)Br,C14H2Br4Cl3NO2
53327629,419.4,"2-(5,6-dimethoxypyridin-3-yl)-6-[1-(2,2,2-trifluoroethyl)pyrazol-4-yl]-7H-pyrrolo[3,4-b]pyridin-5-one",COC1=C(N=CC(=C1)C2=NC3=C(C=C2)C(=O)N(C3)C4=CN(N=C4)CC(F)(F)F)OC,C19H16F3N5O3
53327579,390.4,"3-[4-[2-(5,6-dimethoxypyridin-3-yl)-5-oxo-7H-pyrrolo[3,4-b]pyridin-6-yl]pyrazol-1-yl]propanenitrile",COC1=C(N=CC(=C1)C2=NC3=C(C=C2)C(=O)N(C3)C4=CN(N=C4)CCC#N)OC,C20H18N6O3
